ben,1.0,47.6784185466,43030.6211452
mamie,2.4923920961e-14,75.1633391034,15789.8145987
charley,0.568851095802,39.7888574183,9036.29526393
blanche,2.25943374944e-08,77.9390414532,13388.1126702
paul,0.999247644068,52.1047500413,949509.248263
stella,0.0,34.8320833024,76275.2931417
edgar,1.0,33.1308867975,96604.9756267
ellen,0.0,57.1105193087,176278.097002
isaac,1.0,17.3924207271,240011.459211
nancy,0.000903626919381,61.7534249584,772520.873858
otto,1.0,49.5977926727,7900.83162102
effie,1.80393140627e-11,77.6136959555,6369.65599114
luther,1.0,62.1799377993,24180.8642385
sallie,0.0,70.924738898,13892.9474658
lawrence,1.0,56.8581516513,271584.64345
nettie,0.0,76.1862289241,9635.65467233
ira,0.967211918952,60.1073149201,23998.0104814
della,0.0,67.8387638664,22172.010497
patrick,1.0,40.9582155329,582787.927651
lizzie,3.71026216002e-13,76.2919548654,6740.13653051
guy,1.0,55.6152380015,52580.6168817
flora,2.82469032342e-10,72.7608313158,18268.7346843
oliver,1.0,17.4489060342,106413.373325
susie,0.0,63.9912609374,34275.8780623
theodore,1.0,44.9947440795,137738.972662
maud,0.0,90.5625317166,300.565555041
hugh,1.0,56.6923651381,37254.8763412
mae,3.30761147682e-08,67.6669552423,27422.8015928
clyde,0.9961371759,63.1312308003,57966.7615059
etta,0.0,73.2409745051,10034.7147204
alexander,0.997346293035,20.5065271421,601376.946111
harriet,0.0,73.3879067707,30203.8033764
august,1.0,26.7187914864,22996.3542247
sadie,0.0,21.4086944493,71404.1925046
floyd,1.0,63.4457245763,62191.333655
caroline,0.0,29.5026484319,175472.717469
homer,1.0,68.7642184093,17209.6436116
katie,0.0,30.0526607614,196860.741983
jack,0.99934503135,39.6829587109,404862.261382
lydia,0.0,31.5482267141,120527.9683
leonard,1.0,57.8795438313,149493.140245
elsie,1.61144453212e-07,64.7050392604,42857.8083213
horace,1.0,65.1360823322,19107.77481
kate,0.0,22.6342406248,64328.2947453
marion,0.3121890628,69.9880871555,86885.1651761
susan,0.0014268657419,58.1983913987,978261.094027
philip,1.0,49.8373970545,237487.118332
mollie,0.0,36.8642663043,23468.9334901
allen,1.0,49.0638568843,188616.547544
alma,2.57155802977e-05,54.6889846026,63061.9167035
archie,1.0,62.9359825315,18890.8590032
addie,2.14144281242e-08,74.3138918854,7826.83780531
stephen,1.0,47.4225999744,716674.939917
georgia,4.83519793703e-15,51.6550586361,81391.5161635
chester,1.0,63.2271079526,42643.2368139
eliza,0.0,20.706166722,32961.1965223
willis,1.0,62.0983125842,19446.9006841
lulu,0.0,86.1345564098,538.557128656
raymond,0.999545189144,53.7269640522,436376.59096
nannie,0.0,81.766691653,3521.40968942
rufus,1.0,62.8209657831,13913.0084081
lottie,0.0,77.9290045074,7474.34009328
warren,1.0,52.8343679156,95826.9124694
amanda,0.00173235146361,30.858260028,754403.590492
belle,0.0,53.450637972,701.51117475
milton,1.0,58.5036203567,51488.5354624
charlotte,0.0,40.966994603,235983.9409
alex,0.978840911095,24.7935764776,239241.945612
rebecca,9.88329103051e-05,41.2988051471,674318.265205
leo,0.999898678224,39.8378535259,95433.6700877
ruth,0.000969175904794,65.4357099775,297953.40933
julius,1.0,36.1469057512,43265.3960064
viola,2.22130793234e-11,75.6262656104,27211.0405581
ray,0.995704003474,56.7815483178,108722.923257
olive,0.0,34.7157645177,12694.130513
sidney,0.682648459028,42.1395075358,58282.3404466
amelia,0.0,19.5242847475,135254.134337
bernard,1.0,59.836409474,91766.4090936
hannah,0.0,18.0706401004,400889.686578
dan,1.0,58.9656601812,68835.336855
jane,0.0,60.4147629568,241324.398964
jerry,0.978966605073,58.1358381786,456514.875723
virginia,0.000874451755929,64.8103014576,308345.362989
calvin,1.0,41.725896955,141917.493714
emily,0.0,22.7318607241,765404.439178
perry,1.0,53.015114733,50492.2383839
matilda,0.0,40.7939719567,8106.3491615
dave,1.0,59.3941900313,41343.8114475
irene,1.18117164489e-07,62.7963272141,131401.480619
anthony,0.997107958762,35.0975392904,1228075.73839
kathryn,1.00670625372e-15,45.434186255,342057.157581
eddie,0.961951025787,53.5255775662,145589.715547
esther,3.950797636e-08,49.5586651143,105956.779593
amos,1.0,44.2446484926,16865.3710235
dennis,0.999894798987,56.709130134,485965.420956
henrietta,0.0,72.7806124029,14253.0251256
clifford,0.999947798153,57.8521430949,97259.5941967
ollie,0.325073457358,74.0247565933,13576.4448552
leroy,1.0,61.1209482107,94389.4459583
amy,0.000948554074573,39.3844842594,649434.772742
wesley,1.0,34.5676417867,166858.815699
rachel,0.000359696164329,31.1628777277,511431.38399
alonzo,1.0,36.5992023673,28994.3078465
sara,0.0,34.8647156923,357929.161145
garfield,1.0,75.8296829673,839.824300113
estella,0.0,61.3394100779,12968.6336672
franklin,1.0,51.1014352659,84374.6009742
theresa,0.0,55.2942698377,300594.815967
emil,1.0,65.682353109,7586.40462661
augusta,1.01312492571e-06,83.9622649819,1215.76116642
leon,1.0,51.8463853892,90906.5498646
ora,0.057885586416,75.9308124149,9879.72999238
nathan,1.0,23.9621770775,500443.459496
pauline,2.33935498293e-08,69.9868210007,75203.0626333
harold,0.998937711527,63.6505905995,225443.189629
josie,0.0,28.2971907488,39262.681355
matthew,0.99784314782,29.3870595966,1507241.47226
lola,1.21022106852e-11,43.4651336644,40237.070516
levi,1.0,15.3714514378,121259.456135
sophia,0.0,11.4913067522,302848.186972
moses,1.0,33.3518720298,26043.6523175
leona,5.25280784049e-08,66.0564461003,32400.3497057
everett,1.0,37.7594158477,53766.1900168
anne,0.0,53.1483684429,213553.368216
lester,0.999999995391,61.7347425732,53131.0592295
mildred,0.000612249163491,76.6100001015,108951.359309
winfield,1.0,76.1444475406,818.11464901
ann,5.07613575794e-09,59.7972059594,309472.894443
adam,1.0,28.6573410954,515483.643138
beulah,0.0,80.1399240344,12662.5785975
lloyd,1.0,61.5104139003,71381.1382379
callie,6.39791609713e-09,21.556934998,40901.9543276
mack,1.0,56.1291680224,16644.6219137
lou,0.0208533915436,66.8244654926,18807.6971765
fredrick,1.0,51.3881918262,42535.1106806
delia,0.0,51.5923233189,20379.6201145
jay,1.0,47.6873456235,148942.471218
eleanor,2.27751919816e-09,52.0671712532,114888.748428
jess,1.0,50.0560130269,12603.7405905
barbara,0.00191752228011,65.9369795397,1047434.35941
melvin,0.999861836742,56.5972515658,133052.726488
iva,4.95429941858e-14,76.3970510613,7943.48620855
noah,1.0,12.3134815357,345233.161165
louisa,0.0,55.7827018719,5460.38610886
aaron,0.997494747015,27.9064245024,535090.248849
maria,0.00240177764042,40.1369808147,469784.267087
alvin,1.0,53.1959413571,86691.9285744
mayme,0.0,88.4029130938,555.974445566
norman,0.99984725423,63.0627096297,120737.205417
evelyn,4.36507158821e-05,45.2727830572,281434.95065
gilbert,1.0,53.2786448879,75361.7744749
estelle,0.0,67.8293333056,11236.6967203
elijah,1.0,12.4623799533,255962.694549
nina,0.0,40.577008177,88302.8098739
victor,1.0,36.7662938166,241314.942346
betty,0.00202120724464,73.3714525696,509272.010642
gus,1.0,61.7761626465,5762.84852245
nelson,1.0,42.907990095,53020.4589824
bettie,0.0,75.8184323965,15145.6462113
jasper,1.0,23.7747299192,26612.3413913
dorothy,0.00191375385023,72.8040625764,400683.311936
silas,1.0,14.4168349801,33218.3559023
luella,0.0,80.841815539,5412.05334974
jake,1.0,19.3468938635,108220.277599
inez,0.0,74.6523342787,16058.6321032
christopher,0.996427554204,33.3058296864,1925237.23921
lela,0.0,72.6032863746,9958.03170677
mike,1.0,56.1790203985,153612.02709
rosie,0.0,65.8226419734,35141.7805226
percy,1.0,62.2887969188,11650.5351365
allie,0.00283223534005,17.7968097869,30740.0584268
adolph,1.0,70.0101164934,3971.18316403
millie,0.0,46.2504258425,10317.4342347
maurice,0.998783219624,44.0075886426,87283.7845678
janie,0.0,59.6168894333,45184.6919
cornelius,1.0,45.0131131883,20905.5485671
cornelia,0.0,71.9906887161,6551.08796037
felix,1.0,33.9986935137,47520.0992052
victoria,0.0,30.0986048375,433673.522302
reuben,1.0,39.822382705,17354.8608615
ruby,0.00174595989712,49.3857625684,158302.83938
wallace,1.0,64.2691402491,32866.8022929
winifred,4.36130647287e-05,75.5514546166,10788.8342461
claud,1.0,76.7390148928,1740.26436779
alta,0.0,78.5743599283,5628.92401642
roscoe,1.0,67.0573843051,6066.48489935
celia,0.0,44.6448252298,31089.6744365
sylvester,1.0,59.2129105859,19524.9896453
christine,0.0,49.6650402479,499498.190113
earnest,1.0,62.0802864823,25517.2696252
beatrice,4.60437697786e-08,63.7777619919,61208.2962394
hiram,1.0,59.1377209084,4477.22295245
birdie,0.0,81.6495548911,1648.03772357
otis,1.0,58.4031102998,26367.8365096
harriett,0.0,73.6478365671,6949.63970632
simon,1.0,23.6617049098,46042.2438296
mable,0.0,77.1852136604,13056.7827489
willard,1.0,66.4334602571,26564.8463847
myra,0.0,52.6604031481,40412.7286663
irvin,1.0,46.7116102858,18713.6006045
sophie,0.0,15.6270111445,69316.9491465
mark,0.998639130288,48.4917271204,1196108.80544
tillie,0.0,86.0608426274,1172.45439862
jose,1.0,29.08023468,502245.619468
isabel,0.0,23.2713607306,90221.7515217
wilbur,1.0,68.6553142366,16105.1719537
sylvia,0.0,57.4917531507,151285.889662
abraham,1.0,22.7671243896,68802.9660817
carolyn,0.000697648452405,61.5004474515,432560.346935
virgil,0.999885524741,63.4442029831,27513.0157792
isabelle,0.0,15.0821296459,63946.3806885
clinton,1.0,44.1392715863,69632.1457864
leila,0.0,24.3694842586,31358.6383103
elbert,1.0,65.5879612892,12113.9441883
sally,0.0,62.5620321038,141680.301325
leslie,0.197967384048,44.429885328,311202.77282
ina,0.0,74.2603840555,9918.14964614
marshall,1.0,40.6713228082,62657.8177015
essie,1.60944081e-06,76.3124679738,9506.29829741
owen,1.0,14.0391357447,150805.310116
bertie,1.49127551574e-06,82.0976610463,2158.03856575
wiley,1.0,66.9483791945,5406.66413245
nell,0.0,79.3791199801,5405.86212064
anton,1.0,35.5708326004,14041.2757627
alberta,0.0,74.0203235568,22295.3770477
morris,1.0,61.8913926698,27747.383776
katharine,0.0,41.5388976651,28786.0427416
manuel,1.0,36.7291143494,137225.58769
lora,0.0,52.4829508997,35890.0352207
phillip,1.0,45.6525392025,250372.933291
rena,0.0,58.2794269922,18928.2945293
augustus,1.0,25.3669053291,8985.15051936
mina,0.0,19.9156222386,5263.22962869
emmett,1.0,24.7957771786,32288.1791319
rhoda,0.0,68.3328470805,10038.6082139
eli,1.0,12.8818996747,99702.8106364
mathilda,0.0,93.348708702,161.411785806
nicholas,0.9994462136,25.9094101215,832039.12594
abbie,0.0,23.5209730002,12608.4948134
wilson,1.0,38.0265356151,26880.1125705
eula,4.47367038375e-10,77.9289687112,11534.9396932
alva,0.589631424095,76.0865363263,4076.00097868
dollie,0.0,76.2598916737,4853.12734806
harley,0.540443570737,24.3801373962,45041.6677204
hettie,0.0,85.7942211983,556.428412521
newton,1.0,74.8019694668,1429.40589484
eunice,7.61312643076e-06,68.0691458449,25621.1669779
timothy,0.999374598244,43.1007008502,968721.862332
fanny,0.0,87.6391117641,656.547790208
marvin,1.0,54.2363270391,145343.727088
ola,2.11534783477e-08,77.7353283049,6648.0837019
ross,1.0,42.1393678976,60418.3789273
lenora,0.0,66.3346602346,15076.9297203
curtis,1.0,47.5151212782,196326.215537
adelaide,0.0,18.2244135922,10673.0480103
edmund,1.0,59.2346772798,21343.6931615
christina,0.00102704264898,36.1207374023,451520.307718
jeff,1.0,53.2951068724,99509.2598902
lelia,0.0,76.1141936975,3208.37772252
elias,1.0,16.3746130297,64379.703442
nelle,0.0,93.9395389098,119.360637954
harrison,1.0,18.7395949831,58980.7315958
sue,0.0,64.986369938,103841.633269
stanley,1.0,58.5576767964,158430.779687
johanna,0.0,33.9121603461,39572.9830083
columbus,1.0,73.6473796494,1631.78141
lilly,0.0,15.4291985707,41526.6419635
lon,1.0,60.5509150268,5467.32062507
lucinda,0.0,57.1392440034,24211.7964701
minerva,0.0,64.9586923709,5414.67130086
lettie,0.0,81.3399883039,1274.86512349
roxie,0.0,69.5174819102,5639.60142211
russell,1.0,51.4404972777,235008.71178
cynthia,0.000700714226187,52.6054332115,643468.467247
solomon,1.0,26.5732002112,22327.394791
helena,0.0,34.0548732194,22921.6949659
arch,1.0,95.6916926617,4.81387607579
hilda,0.0,67.3904464423,26919.4983321
asa,1.0,18.4904687029,10994.8230202
hulda,0.0,94.5642333596,84.9654455359
clayton,1.0,32.7234035118,100725.505712
bernice,0.00756177745834,73.4530275216,57503.1776827
enoch,1.0,32.424255948,2960.14683924
genevieve,0.0,38.8473467089,49642.7547273
irving,1.0,54.9880560492,12433.5919526
jean,0.0595206885837,66.7222757992,263260.594063
mathew,1.0,29.2446471018,66960.9025386
cordelia,0.0,55.3336962178,1757.01684497
nathaniel,1.0,25.6096743031,232166.693837
marian,9.02929046012e-07,69.1772843817,57138.9078615
scott,0.999654261698,45.2859957653,704885.804367
hubert,1.0,66.7292600813,19476.062951
jeanette,0.0,58.2785410979,107294.554173
lemuel,1.0,63.4902723369,2942.92217931
adeline,0.0,21.9947601979,23669.6467901
andy,1.0,31.3905280812,75409.8710402
gussie,3.22911501211e-06,82.6290048398,1662.71065809
ellis,0.973073907066,41.6472567208,22708.7939332
leah,0.0,24.5378318205,198249.306234
emanuel,1.0,25.1192541386,38729.6543082
lois,0.00216534087387,73.1997266268,151290.021724
joshua,0.997543337818,25.031638158,1165741.98969
lura,0.0,80.7497719504,1294.32518724
millard,1.0,70.1091397877,4838.15371671
mittie,0.0,85.2497870047,597.338042149
vernon,0.999855821993,59.9227912311,70458.5081834
hallie,2.99210298479e-07,19.662898463,18486.5046023
wade,1.0,41.5192229357,53908.5255982
isabella,0.0,9.37493768828,294537.192706
cyrus,1.0,22.6000148676,16172.7029315
olga,0.0,58.6256815281,24925.0411721
miles,1.0,18.9011112489,66176.7732941
phoebe,0.0,20.0120976293,22329.1420926
rudolph,1.0,62.9299709804,21563.6872727
teresa,0.0,51.8651856604,365831.841096
sherman,1.0,57.4316880833,20823.0211785
hester,4.47486100594e-11,80.4914329302,2269.75601547
austin,0.998935068561,18.9614669564,385628.800561
lida,0.0,86.6673891074,359.413701422
bill,1.0,64.5033311799,90242.6179152
lina,0.0,19.6420782442,5638.78155554
chas,1.0,94.3540420572,14.0854774258
winnie,7.71791390364e-14,78.3270838075,4461.71185587
lonnie,0.962275409968,56.3565093683,64194.8177854
claudia,0.0,44.4966878068,106411.56905
monroe,0.70495218439,49.6734959827,6030.55522624
marguerite,0.0,71.8426364169,25182.6656317
byron,1.0,42.4928076784,60411.1472264
vera,8.34082288404e-10,62.7912655777,48493.7039149
edd,1.0,78.4221380494,765.551328013
cecelia,0.0,48.1878252571,32081.9074409
emery,0.33469723262,16.3352920116,22498.0839237
bess,0.0,94.2181473917,80.4003206461
grant,1.0,24.8974107511,106323.274425
emilie,0.0,24.1419362509,18109.6082205
jerome,1.0,52.4320774806,108563.558531
max,1.0,26.7087444874,104958.315159
rosetta,0.0,68.5043371465,12979.4064374
mose,1.0,74.7031994842,1287.60416093
verna,1.84907719818e-11,71.8560020405,23658.9144848
steve,1.0,54.1057008186,182526.251058
myrtie,0.0,89.4922580594,203.208025774
gordon,1.0,59.4033255582,81830.3774271
cecilia,0.0,36.4234358007,71188.2788926
abe,1.0,72.2941201179,1198.26189079
elva,1.2890032008e-08,71.4329527619,8766.75149091
pete,1.0,58.4940543198,21925.8255339
olivia,0.0,15.0590654542,397220.828872
chris,0.864989746387,48.3653492706,144823.650004
ophelia,0.0,62.5002295386,4611.18996334
clark,1.0,42.754217043,31225.4992415
georgie,1.46350947207e-10,80.0280161539,2615.54606408
gustave,1.0,85.13387197,306.438955593
elnora,0.0,77.5413184806,5474.00150412
orville,1.0,71.6580907479,8926.44746471
violet,0.0,33.4274090475,60563.1299288
lorenzo,1.0,29.278707511,53208.6757982
adele,0.0,57.0599828652,14589.039836
bruce,1.0,56.9843399625,292179.235991
lily,0.0,12.249245429,124323.400895
marcus,1.0,29.2884978255,210875.633904
linnie,2.73229119585e-07,82.1391949228,1065.47977091
preston,1.0,23.4229358004,94421.4952066
loretta,0.0,64.5208722238,103964.555938
bob,1.0,66.4787821069,50489.1554853
madge,0.0,83.0348850728,1953.05677404
dock,1.0,81.7051455532,441.797073936
polly,0.0,63.5224266722,16843.8332306
donald,0.998752876649,60.1708718883,851412.690918
virgie,4.36236945235e-10,77.8813780916,5025.1516288
jackson,1.0,11.3588132346,209902.773392
eugenia,0.0,61.1277951579,13944.2798641
cecil,0.980164305637,63.1259496549,44122.4251754
lucile,0.0,83.5010336135,4275.95762912
barney,1.0,64.5436740192,6553.93816521
lucille,6.73792629646e-08,66.43053567,67441.0315227
delbert,1.0,65.096528661,20464.6226028
mabelle,0.0,101.362105983,3.05024283535
edmond,1.0,59.6246605744,10714.426288
rosalie,0.0,57.8245999044,38408.3441628
anderson,1.0,18.3184039028,19198.1551502
kittie,0.0,105.722597876,0.0716214170241
christian,0.960042681445,19.3041627148,412540.263321
meta,0.0,93.4784100394,104.352470661
glenn,0.999999982005,57.032018129,162320.814921
angie,0.0,38.1392034307,53817.2970757
jefferson,1.0,31.7358540897,16432.647314
dessie,0.0,81.55067279,1741.46444778
luke,1.0,16.5072001462,242888.304185
georgiana,0.0,76.5316139373,1993.76873992
neal,1.0,51.5192549174,38066.5151149
lila,0.0,33.6445543434,36838.247421
burt,1.0,62.2321742597,3051.19020544
regina,0.0,49.2262486925,143574.940371
ike,1.0,70.4063042161,1023.56457609
selma,0.0,80.1234321843,4391.65286802
myron,1.0,55.3287583488,24752.6695285
wilhelmina,0.0,78.5395196734,1992.73489273
tony,1.0,46.6579772509,202043.779706
bridget,0.0,34.9993338016,83626.7476078
conrad,1.0,42.4831752177,22081.1762507
lilla,0.0,94.348447176,62.985681551
joel,1.0,35.8093288435,232969.105429
malinda,0.0,50.2657836993,13739.2177962
matt,1.0,50.9484923849,17161.2530773
vina,0.0,86.8042759422,346.970073613
riley,0.476519879442,12.7432801667,177710.995843
freda,0.0,69.0158748686,16027.3484508
vincent,1.0,37.9738479965,254694.16402
gertie,0.0,82.9261049109,1136.58802509
emory,0.756135391779,40.9530017357,7813.96869501
jeannette,0.0,60.3916613463,39158.7808172
isaiah,1.0,13.2437053005,194105.236551
louella,0.0,76.3872341506,3944.89862624
nick,1.0,50.8427129145,29239.7608591
mandy,0.0,36.5982628474,35472.4113499
ezra,1.0,12.3829790232,36136.7043527
roberta,0.0,64.6042474505,113281.003373
green,1.0,102.009926779,0.310176225705
cassie,0.0,31.7923388677,37372.5438026
juan,1.0,28.4041756479,311922.668817
corinne,0.0,41.2312249634,34493.7938111
clifton,1.0,52.2623781865,41324.0568191
ivy,0.00285955294566,20.9523407252,38851.9544798
lucius,1.0,69.8977746191,1706.92875796
melissa,0.00214228248336,37.3804321172,730351.490215
porter,1.0,12.4986733242,9915.84568136
lyda,0.0,88.6396476852,269.100447422
arnold,1.0,60.9178166059,48757.6104408
naomi,0.0,31.6753601663,109110.120905
bud,1.0,69.5613563474,2777.77310608
norma,0.0,67.2463136731,151702.269194
jeremiah,1.0,18.3988543619,177225.820194
bell,1.87811492972e-05,103.47766762,0.803732256207
taylor,0.249973643337,19.1680093952,415741.199944
margie,0.0,69.8929628648,55368.4417668
forrest,0.999999953612,44.8315404946,27263.5812271
nona,0.0,71.1639014809,6387.76779614
roland,1.0,53.5823558381,52837.5873996
zella,0.0,80.1935159531,1913.73140408
spencer,1.0,24.2454060999,105963.423368
dovie,0.0,82.8361357332,1132.52708792
burton,1.0,66.2429129343,8306.61167315
elvira,0.0,66.7151449724,9342.88867991
don,1.0,62.0786728226,100708.094837
erma,0.0,74.9046198913,17597.622277
emmet,1.0,12.7918415153,819.658661858
irma,0.0,60.7773069729,35753.8084868
gustav,1.0,88.4397579079,108.755120252
leota,0.0,82.699234051,1846.81205953
louie,0.999510604131,56.8555592668,13021.5120784
morgan,0.147723582423,19.7748190289,243536.120113
artie,0.64433204666,71.7071654546,2182.63461066
ned,1.0,66.0038963296,7243.33043003
blanch,0.0,86.5133152946,631.03053306
van,1.0,48.5672128655,17667.1536346
charity,0.0,29.9847902992,28703.9253982
ambrose,1.0,77.6264731338,914.690356692
lorena,0.0,36.9133791539,31125.4795401
chauncey,1.0,43.0083804014,4112.68870072
lucretia,0.0,59.7846432755,5533.14005205
elisha,0.479767348653,25.9007599057,18677.5582446
orpha,0.0,88.1479941472,463.569595099
ferdinand,1.0,69.8898989527,1721.28750243
alvina,0.0,84.8171851511,998.277737473
general,1.0,79.3637947895,424.740628058
annette,0.0,55.4509027522,133491.040039
julian,1.0,18.1070820623,174092.17271
catharine,0.0,68.5051811684,3314.87471253
kenneth,0.999309696417,52.7175390254,915839.106656
elma,0.0,78.2418566185,4477.16330703
mitchell,1.0,35.7034249452,142623.785863
geneva,0.0,67.0703551037,33510.3820724
janet,0.000113810600388,61.6509719852,433786.983496
josh,1.0,32.3089026267,12357.6750076
judson,1.0,46.9837089168,5302.52230349
leora,0.0,81.1621609867,1671.97331206
lyman,1.0,71.8804262405,2204.58811486
lona,0.0,72.4971574077,2915.05973443
napoleon,1.0,64.5247001354,2413.74208568
miriam,0.0,40.0708335319,71032.313525
pedro,1.0,31.1025848714,74655.7748028
zora,0.0,86.368821332,499.92838564
berry,1.0,62.5004105219,2182.6595314
linda,0.0018818183417,62.3255675587,1245190.71555
dewitt,1.0,71.6744895351,1713.75832332
octavia,0.0,32.6898747692,7515.09086962
ervin,1.0,58.1663896649,16387.5893872
sudie,0.0,92.2821081764,124.682659896
forest,1.0,55.9970539953,4838.37483536
zula,0.0,89.2936699794,244.334102811
lynn,0.169388653869,58.3488867549,191869.066918
adella,0.0,87.9471428684,370.189248936
pink,1.0,108.632883648,0.000923300887722
alpha,2.6030034857e-05,84.1817293717,851.958624496
ruben,1.0,35.6655251498,93831.5886552
frieda,0.0,76.4811913156,4633.01669013
sanford,1.0,66.6566574734,6293.7836022
ward,1.0,63.5824528187,6056.75612818
joanna,0.0,33.6918734881,92395.6316195
douglas,1.0,52.8298095577,447449.798995
leonora,0.0,83.3925947067,810.676125429
ole,1.0,102.62359453,0.139376142101
